850 lat long pcc pcn mem st bw sd cost service task
56 44.624635 10.940973 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
57 44.624822 10.945836 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
58 44.638496 10.856699 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
59 44.634172 10.924156 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
60 44.632706 10.948055 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
61 44.639802 10.806131 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
62 44.554313 10.797328 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
63 44.639347 10.930972 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
64 44.632474 10.934182 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
65 44.623001 10.924100 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
66 44.610405 10.920063 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
67 44.628929 10.888966 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
68 44.536086 10.820911 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
69 44.643508 10.886377 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
70 44.642992 10.964084 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
71 44.632606 10.952201 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
72 44.612079 10.911914 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
73 44.626869 10.925723 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
74 44.343638 10.729244 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
75 44.636847 10.905362 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
76 44.651573 10.902624 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
77 44.884381 11.060460 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
78 44.625980 10.944816 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
79 44.655157 10.937415 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
80 44.656471 10.939548 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
81 44.654059 10.906719 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
82 44.633658 10.900076 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
83 44.641038 10.891075 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
84 44.636720 10.901462 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
85 44.601834 10.957643 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
86 44.650462 10.919184 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
87 44.637160 10.934742 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
88 44.578835 10.829993 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
89 44.619716 10.928593 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
90 44.641515 10.891953 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
91 44.632772 10.899272 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
92 44.647080 10.923876 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
93 44.609558 10.850379 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
94 44.696834 10.889165 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
95 44.660988 10.921575 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
96 44.645148 10.888136 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
97 44.538036 10.793516 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
98 44.626914 10.907268 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
99 44.635266 10.928746 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
100 44.639521 10.911066 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
101 44.630800 10.902486 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
102 44.688568 10.916532 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
103 44.580411 10.983637 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
104 44.671741 10.866392 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
105 44.660419 10.896387 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
106 44.641915 10.915624 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
107 44.657931 10.878713 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
108 44.645113 10.907136 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
109 44.683176 10.896164 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
110 44.630498 10.947769 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
111 44.649044 10.900630 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
112 44.666557 10.913467 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
113 44.627757 10.918063 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
114 44.699421 10.885404 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
115 44.602478 10.860014 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
116 44.685449 10.966954 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
117 44.679437 11.040059 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
118 44.641242 10.890510 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
119 44.659737 10.895949 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
120 44.633829 10.969333 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
121 44.649479 10.938563 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
122 44.674822 10.934524 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
123 44.580008 10.911161 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
124 44.649247 10.926936 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
125 44.640578 10.914095 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
126 44.628713 10.922815 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
127 44.657407 10.904793 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
128 44.636245 10.926057 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
129 44.644122 10.942273 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
130 44.636749 10.932037 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
131 44.651712 10.875960 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
132 44.634459 10.925545 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
133 44.662602 10.898617 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
134 44.649759 10.900387 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
135 44.642029 10.962812 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
136 44.632273 10.868276 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
137 44.649407 10.921292 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
138 44.625274 10.929279 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
139 44.656379 10.890524 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
140 44.475185 10.991325 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
141 44.608459 10.978220 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
142 44.524855 10.860216 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
143 44.692672 10.967912 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
144 44.658118 10.932318 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
145 44.679634 10.946879 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
146 44.644888 10.922599 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
147 44.645348 10.917547 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
148 44.633436 10.903916 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
149 44.662176 10.929089 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
150 44.655713 10.898435 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
151 44.649814 10.918457 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
152 44.639744 10.909265 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
153 44.587664 10.970517 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
154 44.625470 10.942371 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
155 44.652115 10.899743 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
156 44.672678 10.951920 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
157 44.633974 10.935704 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
158 44.620782 11.040734 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
159 44.642255 10.945016 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
160 44.647343 10.927732 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
161 44.629115 10.941370 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
162 44.877277 11.071046 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
163 44.659868 10.931842 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
164 44.882503 11.066729 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
165 44.727825 10.919785 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
166 44.660306 10.965302 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
167 44.676031 11.032249 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
168 44.689272 10.916227 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
169 44.629051 10.925539 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
170 44.647264 10.943387 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
171 44.646018 10.923316 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
172 44.612507 10.983511 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
173 44.652496 10.931752 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
174 44.645163 10.909004 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
175 44.651934 10.928912 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
176 44.638153 10.913149 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
177 44.640358 10.907456 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
178 44.649723 10.920020 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
179 44.652880 10.934645 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
180 44.637494 10.935028 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
181 44.635170 10.914836 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
182 44.634089 10.916551 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
183 44.632542 10.935307 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
184 44.633457 10.856224 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
185 44.644637 10.934088 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
186 44.659200 10.933352 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
187 44.656419 10.909598 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
188 44.687662 10.963423 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
189 44.639710 10.948131 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
190 44.623780 10.917712 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
191 44.629260 10.942703 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
192 44.645879 10.930202 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
193 44.622270 10.816410 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
194 44.638511 10.873769 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
195 44.625556 10.894379 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
196 44.836184 11.292578 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
197 44.641763 10.939536 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
198 44.633370 10.946570 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
199 44.639702 10.913418 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
200 44.594989 11.037887 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
201 44.660409 10.962256 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
202 44.659720 10.920255 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
203 44.636780 10.930377 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
204 44.668198 10.938464 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
205 44.645871 10.915881 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
206 44.650372 10.898436 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
207 44.632442 10.915098 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
208 44.651835 10.933512 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
209 44.634077 10.950419 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
210 44.622888 10.891130 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
211 44.672005 10.939487 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
212 44.636236 10.921261 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
213 44.509709 10.950041 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
214 44.893451 11.065997 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
215 44.641216 10.943818 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
216 44.641960 10.966249 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
217 44.678212 10.952872 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
218 44.655574 10.900547 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
219 44.603873 10.904920 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
220 44.654197 10.890697 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
221 44.650509 10.933601 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
222 44.540266 10.793640 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
223 44.628309 10.969620 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
224 44.881357 10.887794 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
225 44.635521 10.902887 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
226 44.635164 10.869587 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
227 44.647051 10.916171 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
228 44.619566 10.934006 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
229 44.310038 10.792578 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
230 44.709584 10.902220 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
231 44.602274 10.969724 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
232 44.632987 10.933990 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
233 44.638403 10.876708 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
234 44.655428 10.872448 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
235 44.646758 10.928595 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
236 44.659276 10.892642 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
237 44.612217 10.909517 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
238 44.635333 10.946670 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
239 44.646341 10.925073 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
240 44.623009 10.948569 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
241 44.678060 10.893056 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
242 44.647191 10.919890 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
243 44.675135 10.959429 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
244 44.723040 10.900088 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
245 44.645191 10.923256 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
246 44.645161 10.928992 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
247 44.843135 11.146038 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
248 44.639786 10.891890 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
249 44.523177 10.859042 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
250 44.643031 10.934915 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
251 44.661658 10.888580 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
252 44.661748 10.908158 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
253 44.636547 10.933714 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
254 44.662142 10.929289 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
255 44.628160 10.892855 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
256 44.657913 10.903107 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
257 44.632230 10.947447 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
258 44.637345 10.917497 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
259 44.637662 10.940099 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
260 44.639564 10.907711 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
261 44.668256 10.930643 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
262 44.645819 10.930726 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
263 44.530257 11.019961 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
264 44.646381 10.918656 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
265 44.661960 10.889476 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
266 44.629817 10.911359 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
267 44.634838 10.974548 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
268 44.621347 10.931603 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
269 44.595873 10.974174 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
270 44.654282 10.920075 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
271 44.643803 10.890940 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
272 44.664204 10.974826 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
273 44.622090 10.926164 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
274 44.634954 10.894250 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
275 44.706670 11.104341 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
276 44.647839 10.924372 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
277 44.645533 10.972414 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
278 44.661757 10.893162 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
279 44.656795 10.914978 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
280 44.671481 10.894920 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
281 44.646286 10.850892 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
282 44.640937 10.861207 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
283 44.369246 10.661461 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
284 44.642490 10.932997 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
285 44.595794 10.929986 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
286 44.639989 10.926191 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
287 44.644858 10.933528 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
288 44.643318 10.940758 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
289 44.641756 10.899191 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
290 44.646601 10.855335 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
291 44.836883 11.299507 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
292 44.658186 10.902136 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
293 44.642101 10.913961 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
294 44.649250 10.925743 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
295 44.633559 10.959935 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
296 44.887139 11.065114 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
297 44.660254 10.883688 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
298 44.598609 10.959842 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
299 44.650799 10.802457 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
300 44.572426 10.941783 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
301 44.657234 10.864061 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
302 44.641108 10.804805 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
303 44.603635 10.863614 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
