400 lat long pcc pcn mem st bw sd cost service task
68 44.692672 10.967912 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
69 44.679634 10.946879 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
70 44.644888 10.922599 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
71 44.645348 10.917547 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
72 44.655713 10.898435 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
73 44.587664 10.970517 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
74 44.652115 10.899743 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
75 44.672678 10.951920 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
76 44.633974 10.935704 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
77 44.877277 11.071046 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
78 44.882503 11.066729 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
79 44.676031 11.032249 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
80 44.629051 10.925539 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
81 44.647264 10.943387 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
82 44.646018 10.923316 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
83 44.645163 10.909004 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
84 44.649723 10.920020 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
85 44.652880 10.934645 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
86 44.637494 10.935028 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
87 44.633457 10.856224 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
88 44.659200 10.933352 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
89 44.629260 10.942703 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
90 44.638511 10.873769 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
91 44.625556 10.894379 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
92 44.641763 10.939536 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
93 44.695435 10.875618 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
94 44.660409 10.962256 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
95 44.632442 10.915098 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
96 44.651835 10.933512 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
97 44.893451 11.065997 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
98 44.641216 10.943818 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
99 44.603873 10.904920 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
100 44.635521 10.902887 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
101 44.310038 10.792578 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
102 44.655428 10.872448 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
103 44.612217 10.909517 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
104 44.646341 10.925073 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
105 44.678060 10.893056 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
106 44.675135 10.959429 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
107 44.645161 10.928992 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
108 44.661620 10.892461 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
109 44.523177 10.859042 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
110 44.643031 10.934915 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
111 44.634604 10.954887 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
112 44.636547 10.933714 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
113 44.628160 10.892855 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
114 44.643877 10.926382 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
115 44.637345 10.917497 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
116 44.646381 10.918656 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
117 44.629817 10.911359 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
118 44.621347 10.931603 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
119 44.654282 10.920075 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
120 44.645864 10.922327 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
121 44.643803 10.890940 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
122 44.622090 10.926164 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
123 44.645533 10.972414 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
124 44.656795 10.914978 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
125 44.662918 10.925206 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
126 44.640937 10.861207 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
127 44.649393 10.924580 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
128 44.643318 10.940758 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
129 44.646601 10.855335 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
130 44.836883 11.299507 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
131 44.642101 10.913961 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
132 44.633559 10.959935 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
133 44.660254 10.883688 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
134 44.638372 10.920484 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
135 44.598609 10.959842 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
136 44.637372 10.797124 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
137 44.657234 10.864061 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
138 44.632161 10.795203 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
139 44.641108 10.804805 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
140 44.640743 10.908169 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
141 44.665161 10.855601 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
142 44.611956 10.890166 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
143 44.645480 10.924387 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
144 44.659551 10.898291 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
145 44.658013 10.947920 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
146 44.657915 10.914884 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
147 44.624450 10.911829 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
148 44.627781 10.934815 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
149 44.600898 10.981489 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
150 44.517551 10.859047 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
151 44.651619 10.804524 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
152 44.579737 10.841449 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
153 44.638479 10.957922 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
154 44.630928 10.901713 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
155 44.656542 10.947323 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
156 44.654136 10.918169 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
157 44.651868 10.919224 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
158 44.636656 10.874929 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
159 44.606329 10.970405 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
160 44.747142 10.976170 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
161 44.647162 10.927196 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
162 44.628273 10.918385 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
163 44.882211 11.059934 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
164 44.629552 10.902643 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
165 44.634261 10.870183 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
166 44.616847 10.909007 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
167 44.647028 10.899999 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
168 44.640370 10.942235 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
169 44.656819 10.911915 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
170 44.627169 10.922451 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
171 44.839309 11.305532 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
172 44.689256 10.920358 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
173 44.652905 10.932157 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
174 44.652963 10.941439 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
175 44.613206 10.846712 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
176 44.628203 10.940386 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
177 44.633486 10.917572 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
178 44.646389 10.918171 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
179 44.657019 10.893371 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
180 44.659895 10.899966 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
181 44.640218 10.913038 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
182 44.658759 10.903604 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
183 44.831965 11.292386 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
184 44.874220 11.131523 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
185 44.659110 10.970314 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
186 44.649567 10.901025 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
187 44.650847 10.960200 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
188 44.659639 10.875012 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
189 44.651192 10.963191 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
190 44.629683 10.924988 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
191 44.635215 10.970154 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
192 44.560000 11.026496 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
193 44.637135 10.912478 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
194 44.650747 10.897213 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
195 44.655725 10.924865 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
196 44.659895 10.899966 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
197 44.643300 10.920191 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
198 44.641647 10.957794 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
199 44.594598 10.958338 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
200 44.693870 10.965992 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
201 44.536092 10.785718 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
202 44.632991 10.950615 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
203 44.633702 10.918978 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
204 44.695732 10.985324 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
205 44.661768 10.943031 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
206 44.649759 10.900387 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
207 44.629604 10.975063 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
208 44.646258 10.920909 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
209 44.648069 10.922534 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
210 44.661757 10.893162 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
211 44.650462 10.919184 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
212 44.578293 10.842339 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
213 44.884469 11.059152 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
214 44.641623 10.913198 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
215 44.620512 10.912136 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
216 44.651057 10.936047 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
217 44.588975 10.953107 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
218 44.857534 11.205391 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
219 44.669187 10.901785 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
220 44.637011 10.903547 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
221 44.500456 11.021603 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
222 44.641964 10.923701 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
223 44.634406 10.975937 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
224 44.580871 10.919996 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
225 44.653016 10.926072 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
226 44.637602 10.909784 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
227 44.647346 10.929423 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
228 44.696272 10.917355 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
229 44.631904 10.899614 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
230 44.642964 10.898701 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
231 44.643622 10.924285 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
232 44.549662 10.933736 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
233 44.604908 10.864639 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
234 44.675251 11.032612 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
235 44.667786 10.937702 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
236 44.684926 10.967801 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
237 44.643125 10.923329 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
238 44.644201 10.921690 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
239 44.653741 10.915598 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
240 44.635764 10.971245 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
241 44.632720 10.904139 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
242 44.617164 10.871696 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
243 44.643971 10.898794 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
244 44.899278 11.064949 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
245 44.606553 10.863299 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
246 44.651742 10.927013 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
247 44.653356 10.916260 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
248 44.641140 10.967674 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
249 44.647224 10.937482 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
250 44.629040 10.975422 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
251 44.627402 10.891416 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
252 44.628293 10.922684 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
253 44.670502 10.934840 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
254 44.662205 10.929626 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
255 44.645877 10.928974 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
256 44.591613 10.957505 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
257 44.647058 10.842760 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
258 44.636657 10.910483 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
259 44.602597 10.971684 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
260 44.659224 10.892006 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
261 44.657704 10.913445 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
262 44.885152 11.052974 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
263 44.586460 10.971802 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
264 44.601714 10.971095 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
265 44.527046 10.874341 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
266 44.628281 10.896484 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
267 44.657216 10.932591 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
268 44.657566 10.902329 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
269 44.631288 10.903670 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
270 44.645988 10.925689 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
271 44.609512 10.989024 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
272 44.890527 10.902993 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
273 44.640826 10.908093 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
274 44.617017 10.932033 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
275 44.646026 10.846565 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
276 44.677450 11.040029 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
277 44.632002 10.951581 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
278 44.626907 10.904886 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
279 44.643637 10.929737 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
280 44.613852 10.887416 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
281 44.688915 10.919713 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
282 44.648266 10.909767 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
283 44.625685 10.944142 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
284 44.640327 10.918668 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
285 44.600149 10.860586 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
286 44.630848 10.935448 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
287 44.535869 11.016590 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
288 44.640107 10.896095 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
289 44.650097 10.939213 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
290 44.645950 10.911430 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
291 44.660610 10.899717 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
292 44.531849 10.880748 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
293 44.704346 10.900756 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
294 44.646765 10.924365 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
295 44.525286 10.893328 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
296 44.653593 10.902316 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
297 44.287734 10.673753 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
298 44.688915 10.919713 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
299 44.645781 10.923031 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
300 44.622545 10.929545 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
301 44.628446 10.914559 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
302 44.662224 10.888894 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
303 44.629529 10.963538 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
