1000 lat long pcc pcn mem st bw sd cost service task
39 44.651896 10.917380 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
40 44.635734 10.947216 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
41 44.571934 10.844666 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
42 44.655313 10.964801 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
43 44.646774 10.921880 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
44 44.600704 10.973442 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
45 44.657643 10.949641 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
46 44.628446 10.914559 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
47 44.656930 10.898282 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
48 44.678402 10.930480 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
49 44.651569 10.867872 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
50 44.662918 10.925206 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
51 44.748232 11.002663 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
52 44.630666 10.909429 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
53 44.641209 10.921766 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
54 44.656308 10.896589 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
55 44.629226 10.927507 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
56 44.661147 10.927231 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
57 44.643386 10.932400 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
58 44.666572 10.892736 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
59 44.662543 10.890877 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
60 44.643496 10.945125 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
61 44.595485 11.035603 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
62 44.659224 10.892006 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
63 44.625435 10.896339 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
64 44.575189 10.919481 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
65 44.635463 10.907084 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
66 44.624635 10.940973 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
67 44.624822 10.945836 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
68 44.638496 10.856699 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
69 44.634172 10.924156 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
70 44.645899 10.907711 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
71 44.632706 10.948055 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
72 44.639802 10.806131 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
73 44.554313 10.797328 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
74 44.639347 10.930972 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
75 44.632474 10.934182 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
76 44.623001 10.924100 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
77 44.662103 10.964165 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
78 44.610405 10.920063 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
79 44.628929 10.888966 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
80 44.536086 10.820911 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
81 44.643508 10.886377 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
82 44.642992 10.964084 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
83 44.632606 10.952201 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
84 44.612079 10.911914 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
85 44.626869 10.925723 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
86 44.343638 10.729244 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
87 44.636847 10.905362 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
88 44.651573 10.902624 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
89 44.884381 11.060460 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
90 44.625980 10.944816 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
91 44.655157 10.937415 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
92 44.656471 10.939548 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
93 44.668201 10.936144 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
94 44.654059 10.906719 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
95 44.633658 10.900076 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
96 44.641038 10.891075 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
97 44.636720 10.901462 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
98 44.601834 10.957643 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
99 44.650462 10.919184 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
100 44.637160 10.934742 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
101 44.578835 10.829993 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
102 44.619716 10.928593 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
103 44.641515 10.891953 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
104 44.632772 10.899272 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
105 44.647080 10.923876 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
106 44.609558 10.850379 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
107 44.696834 10.889165 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
108 44.660988 10.921575 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
109 44.645148 10.888136 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
110 44.631655 10.971580 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
111 44.538036 10.793516 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
112 44.626914 10.907268 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
113 44.636345 10.904913 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
114 44.635266 10.928746 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
115 44.639521 10.911066 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
116 44.630800 10.902486 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
117 44.640801 10.923262 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
118 44.688568 10.916532 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
119 44.580411 10.983637 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
120 44.671741 10.866392 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
121 44.660419 10.896387 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
122 44.641915 10.915624 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
123 44.657931 10.878713 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
124 44.645113 10.907136 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
125 44.683176 10.896164 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
126 44.630498 10.947769 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
127 44.649044 10.900630 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
128 44.666557 10.913467 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
129 44.627757 10.918063 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
130 44.699421 10.885404 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
131 44.602478 10.860014 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
132 44.685449 10.966954 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
133 44.679437 11.040059 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
134 44.639332 10.962251 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
135 44.641242 10.890510 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
136 44.659737 10.895949 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
137 44.633829 10.969333 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
138 44.649479 10.938563 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
139 44.604481 10.861827 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
140 44.674822 10.934524 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
141 44.580008 10.911161 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
142 44.649247 10.926936 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
143 44.640578 10.914095 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
144 44.628713 10.922815 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
145 44.657407 10.904793 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
146 44.636245 10.926057 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
147 44.644122 10.942273 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
148 44.636749 10.932037 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
149 44.651712 10.875960 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
150 44.634459 10.925545 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
151 44.634426 10.871266 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
152 44.662602 10.898617 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
153 44.789957 10.875245 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
154 44.658793 10.904980 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
155 44.649759 10.900387 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
156 44.642029 10.962812 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
157 44.632273 10.868276 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
158 44.649407 10.921292 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
159 44.625274 10.929279 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
160 44.656379 10.890524 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
161 44.475185 10.991325 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
162 44.608459 10.978220 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
163 44.524855 10.860216 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
164 44.692672 10.967912 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
165 44.658118 10.932318 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
166 44.679634 10.946879 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
167 44.644888 10.922599 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
168 44.645348 10.917547 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
169 44.633436 10.903916 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
170 44.662176 10.929089 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
171 44.655713 10.898435 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
172 44.649814 10.918457 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
173 44.639744 10.909265 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
174 44.587664 10.970517 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
175 44.625470 10.942371 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
176 44.652115 10.899743 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
177 44.672678 10.951920 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
178 44.633974 10.935704 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
179 44.620782 11.040734 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
180 44.642255 10.945016 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
181 44.647343 10.927732 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
182 44.629115 10.941370 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
183 44.877277 11.071046 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
184 44.643751 10.942125 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
185 44.659868 10.931842 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
186 44.882503 11.066729 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
187 44.727825 10.919785 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
188 44.660306 10.965302 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
189 44.676031 11.032249 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
190 44.689272 10.916227 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
191 44.629051 10.925539 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
192 44.647264 10.943387 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
193 44.646018 10.923316 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
194 44.612507 10.983511 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
195 44.652496 10.931752 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
196 44.645163 10.909004 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
197 44.651934 10.928912 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
198 44.638153 10.913149 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
199 44.640358 10.907456 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
200 44.649723 10.920020 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
201 44.652880 10.934645 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
202 44.637494 10.935028 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
203 44.635170 10.914836 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
204 44.634089 10.916551 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
205 44.632542 10.935307 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
206 44.633457 10.856224 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
207 44.644637 10.934088 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
208 44.659200 10.933352 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
209 44.656419 10.909598 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
210 44.687662 10.963423 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
211 44.639710 10.948131 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
212 44.628419 10.912597 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
213 44.623780 10.917712 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
214 44.629260 10.942703 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
215 44.645879 10.930202 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
216 44.622270 10.816410 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
217 44.638511 10.873769 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
218 44.625556 10.894379 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
219 44.836184 11.292578 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
220 44.641763 10.939536 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
221 44.695435 10.875618 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
222 44.633370 10.946570 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
223 44.639702 10.913418 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
224 44.594989 11.037887 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
225 44.660409 10.962256 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
226 44.659720 10.920255 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
227 44.660123 10.911161 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
228 44.626128 10.929277 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
229 44.636780 10.930377 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
230 44.668198 10.938464 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
231 44.645871 10.915881 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
232 44.650372 10.898436 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
233 44.632442 10.915098 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
234 44.651835 10.933512 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
235 44.634077 10.950419 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
236 44.622888 10.891130 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
237 44.672005 10.939487 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
238 44.636236 10.921261 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
239 44.509709 10.950041 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
240 44.893451 11.065997 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
241 44.641216 10.943818 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
242 44.641960 10.966249 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
243 44.630155 10.960969 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
244 44.678212 10.952872 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
245 44.655040 10.905814 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
246 44.655574 10.900547 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
247 44.603873 10.904920 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
248 44.654197 10.890697 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
249 44.650509 10.933601 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
250 44.540266 10.793640 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
251 44.628309 10.969620 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
252 44.881357 10.887794 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
253 44.635521 10.902887 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
254 44.635164 10.869587 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
255 44.647051 10.916171 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
256 44.619566 10.934006 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
257 44.310038 10.792578 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
258 44.709584 10.902220 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
259 44.602274 10.969724 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
260 44.632987 10.933990 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
261 44.638403 10.876708 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
262 44.655428 10.872448 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
263 44.646758 10.928595 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
264 44.659276 10.892642 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
265 44.612217 10.909517 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
266 44.635333 10.946670 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
267 44.646341 10.925073 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
268 44.623009 10.948569 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
269 44.678060 10.893056 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
270 44.647191 10.919890 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
271 44.675135 10.959429 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
272 44.723040 10.900088 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
273 44.645191 10.923256 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
274 44.645161 10.928992 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
275 44.843135 11.146038 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
276 44.643934 10.929792 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
277 44.661620 10.892461 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
278 44.639786 10.891890 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
279 44.523177 10.859042 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
280 44.643031 10.934915 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
281 44.661658 10.888580 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
282 44.634604 10.954887 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
283 44.661748 10.908158 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
284 44.636547 10.933714 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
285 44.662142 10.929289 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
286 44.628160 10.892855 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
287 44.657913 10.903107 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
288 44.643877 10.926382 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
289 44.632230 10.947447 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
290 44.637345 10.917497 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
291 44.637662 10.940099 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
292 44.639564 10.907711 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
293 44.668256 10.930643 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
294 44.645819 10.930726 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
295 44.530257 11.019961 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
296 44.646381 10.918656 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
297 44.661960 10.889476 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
298 44.629817 10.911359 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
299 44.634838 10.974548 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
300 44.621347 10.931603 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
301 44.595873 10.974174 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
302 44.654282 10.920075 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
303 44.645864 10.922327 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
