200 lat long pcc pcn mem st bw sd cost service task
111 44.622446 10.921893 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
112 44.646601 10.855335 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
113 44.644793 10.908556 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
114 44.642101 10.913961 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
115 44.646696 10.927112 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
116 44.625318 10.894154 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
117 44.676294 10.934989 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
118 44.640218 10.913038 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
119 44.598609 10.959842 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
120 44.641707 10.952831 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
121 44.579704 10.945882 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
122 44.640743 10.908169 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
123 44.690809 10.971557 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
124 44.669708 10.897511 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
125 44.751810 11.005553 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
126 44.653991 10.914715 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
127 44.571586 10.856023 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
128 44.636657 10.910483 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
129 44.660671 10.960148 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
130 44.658013 10.947920 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
131 44.642258 10.911866 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
132 44.650243 10.919688 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
133 44.636898 10.955762 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
134 44.627781 10.934815 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
135 44.624450 10.911829 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
136 44.624900 10.898891 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
137 44.629951 10.918383 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
138 44.579737 10.841449 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
139 44.613571 10.933750 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
140 44.654136 10.918169 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
141 44.651868 10.919224 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
142 44.648444 10.925599 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
143 44.655970 10.949777 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
144 44.625200 10.925519 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
145 44.600043 10.971707 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
146 44.658991 10.881291 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
147 44.624878 10.930252 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
148 44.713931 10.913336 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
149 44.641298 10.909027 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
150 44.629552 10.902643 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
151 44.647155 10.938929 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
152 44.638668 10.897724 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
153 44.646353 10.922097 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
154 44.648011 10.922960 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
155 44.641933 10.922145 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
156 44.631652 10.919490 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
157 44.644802 10.921053 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
158 44.656819 10.911915 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
159 44.595437 10.913058 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
160 44.674005 10.899461 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
161 44.666815 10.944716 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
162 44.839309 11.305532 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
163 44.689256 10.920358 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
164 44.645292 10.941505 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
165 44.653058 10.916925 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
166 44.636715 10.935783 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
167 44.622406 10.890925 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
168 44.664860 10.934134 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
169 44.657019 10.893371 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
170 44.659895 10.899966 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
171 44.640218 10.913038 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
172 44.668770 10.896675 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
173 44.645375 10.817861 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
174 44.661951 10.926243 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
175 44.831965 11.292386 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
176 44.633063 10.944185 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
177 44.685044 10.895386 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
178 44.649192 10.858874 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
179 44.662057 10.942532 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
180 44.638625 10.950048 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
181 44.620861 10.851413 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
182 44.651192 10.963191 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
183 44.603971 10.971484 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
184 44.635215 10.970154 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
185 44.651407 10.858080 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
186 44.246237 10.716472 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
187 44.645431 10.943449 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
188 44.789517 10.861862 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
189 44.618797 10.909824 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
190 44.655725 10.924865 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
191 44.591132 10.949554 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
192 44.916054 10.991907 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
193 44.645082 10.943258 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
194 44.630195 10.925437 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
195 44.834270 11.140909 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
196 44.562515 10.846061 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
197 44.646676 10.924996 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
198 44.645684 10.913780 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
199 44.673515 11.012144 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
200 44.648069 10.922534 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
