350 lat long pcc pcn mem st bw sd cost service task
50 44.672678 10.951920 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
51 44.620782 11.040734 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
52 44.877277 11.071046 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
53 44.882503 11.066729 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
54 44.660306 10.965302 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
55 44.689272 10.916227 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
56 44.629051 10.925539 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
57 44.652496 10.931752 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
58 44.645163 10.909004 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
59 44.638153 10.913149 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
60 44.640358 10.907456 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
61 44.634089 10.916551 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
62 44.633457 10.856224 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
63 44.656419 10.909598 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
64 44.639710 10.948131 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
65 44.628419 10.912597 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
66 44.622270 10.816410 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
67 44.638511 10.873769 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
68 44.625556 10.894379 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
69 44.836184 11.292578 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
70 44.641763 10.939536 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
71 44.633370 10.946570 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
72 44.594989 11.037887 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
73 44.660123 10.911161 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
74 44.636780 10.930377 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
75 44.632442 10.915098 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
76 44.634077 10.950419 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
77 44.622888 10.891130 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
78 44.672005 10.939487 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
79 44.893451 11.065997 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
80 44.630155 10.960969 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
81 44.603873 10.904920 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
82 44.654197 10.890697 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
83 44.881357 10.887794 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
84 44.602274 10.969724 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
85 44.638403 10.876708 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
86 44.655428 10.872448 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
87 44.612217 10.909517 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
88 44.635333 10.946670 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
89 44.623009 10.948569 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
90 44.647191 10.919890 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
91 44.675135 10.959429 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
92 44.723040 10.900088 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
93 44.645161 10.928992 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
94 44.661620 10.892461 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
95 44.639786 10.891890 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
96 44.643031 10.934915 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
97 44.661658 10.888580 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
98 44.636547 10.933714 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
99 44.639564 10.907711 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
100 44.646381 10.918656 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
101 44.661960 10.889476 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
102 44.654282 10.920075 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
103 44.643803 10.890940 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
104 44.626551 10.943452 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
105 44.622090 10.926164 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
106 44.641216 10.943818 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
107 44.647839 10.924372 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
108 44.645533 10.972414 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
109 44.671481 10.894920 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
110 44.369246 10.661461 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
111 44.644858 10.933528 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
112 44.643318 10.940758 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
113 44.641756 10.899191 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
114 44.642101 10.913961 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
115 44.660254 10.883688 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
116 44.598609 10.959842 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
117 44.657234 10.864061 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
118 44.605376 10.997620 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
119 44.641108 10.804805 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
120 44.579704 10.945882 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
121 44.640743 10.908169 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
122 44.660671 10.960148 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
123 44.653991 10.914715 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
124 44.636657 10.910483 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
125 44.621395 10.917592 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
126 44.651619 10.804524 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
127 44.624900 10.898891 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
128 44.688732 10.921788 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
129 44.623420 10.916989 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
130 44.580577 10.939358 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
131 44.656542 10.947323 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
132 44.654136 10.918169 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
133 44.600043 10.971707 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
134 44.624878 10.930252 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
135 44.628273 10.918385 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
136 44.629552 10.902643 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
137 44.651670 10.894234 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
138 44.641509 10.901891 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
139 44.640370 10.942235 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
140 44.656819 10.911915 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
141 44.839309 11.305532 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
142 44.652905 10.932157 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
143 44.653388 10.940172 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
144 44.636715 10.935783 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
145 44.622621 10.975875 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
146 44.622406 10.890925 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
147 44.646389 10.918171 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
148 44.657019 10.893371 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
149 44.636704 10.936763 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
150 44.649567 10.901025 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
151 44.650847 10.960200 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
152 44.662057 10.942532 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
153 44.659639 10.875012 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
154 44.638905 10.945953 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
155 44.657512 10.889531 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
156 44.651192 10.963191 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
157 44.635215 10.970154 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
158 44.608845 10.865446 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
159 44.637135 10.912478 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
160 44.654331 10.881274 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
161 44.635689 10.913056 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
162 44.655725 10.924865 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
163 44.636439 10.950364 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
164 44.643300 10.920191 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
165 44.691359 10.846343 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
166 44.594598 10.958338 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
167 44.695732 10.985324 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
168 44.649759 10.900387 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
169 44.645606 10.841911 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
170 44.629604 10.975063 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
171 44.350279 10.570652 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
172 44.593203 10.947346 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
173 44.231260 10.653671 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
174 44.530164 10.863294 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
175 44.623070 10.913917 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
176 44.690262 10.969892 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
177 44.647465 10.926259 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
178 44.578293 10.842339 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
179 44.884469 11.059152 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
180 44.630149 10.923425 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
181 44.632033 10.921797 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
182 44.637525 10.928231 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
183 44.588975 10.953107 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
184 44.666557 10.913467 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
185 44.655052 10.895586 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
186 44.857534 11.205391 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
187 44.641964 10.923701 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
188 44.624223 10.973547 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
189 44.580871 10.919996 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
190 44.636391 10.935298 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
191 44.696272 10.917355 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
192 44.631904 10.899614 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
193 44.621012 10.917444 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
194 44.642964 10.898701 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
195 44.643622 10.924285 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
196 44.667786 10.937702 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
197 44.653741 10.915598 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
198 44.635764 10.971245 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
199 44.621414 10.938813 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
200 44.650637 10.954982 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
201 44.632796 10.961863 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
202 44.639686 10.959344 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
203 44.646389 10.918171 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
204 44.788902 11.135891 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
205 44.899278 11.064949 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
206 44.617010 10.924227 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
207 44.654628 10.929789 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
208 44.639516 10.937508 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
209 44.655270 10.962604 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
210 44.647224 10.937482 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
211 44.628293 10.922684 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
212 44.585973 10.971270 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
213 44.670502 10.934840 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
214 44.591613 10.957505 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
215 44.647058 10.842760 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
216 44.615921 10.927205 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
217 44.641374 10.919607 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
218 44.630928 10.901713 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
219 44.659224 10.892006 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
220 44.885152 11.052974 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
221 44.641862 10.832317 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
222 44.595792 10.973233 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
223 44.547036 10.791965 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
224 44.599069 10.980159 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
225 44.601714 10.971095 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
226 44.657216 10.932591 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
227 44.657566 10.902329 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
228 44.631288 10.903670 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
229 44.576465 10.839595 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
230 44.609512 10.989024 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
231 44.890527 10.902993 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
232 44.643863 10.925188 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
233 44.666354 10.935281 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
234 44.646686 10.932939 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
235 44.646026 10.846565 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
236 44.639138 10.915636 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
237 44.635558 10.907146 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
238 44.659502 10.901343 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
239 44.643637 10.929737 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
240 44.633327 10.936376 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
241 44.550152 10.924810 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
242 44.648266 10.909767 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
243 44.682634 10.907414 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
244 44.655234 10.962582 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
245 44.674861 10.930522 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
246 44.535869 11.016590 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
247 44.650097 10.939213 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
248 44.645950 10.911430 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
249 44.626765 10.930694 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
250 44.646765 10.924365 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
251 44.525286 10.893328 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
252 44.684816 10.890356 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
253 44.586021 10.915017 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
254 44.640641 10.966316 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
255 44.635559 10.948633 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
256 44.636347 10.895024 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
257 44.655253 10.886457 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
258 44.645781 10.923031 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
259 44.637842 10.935338 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
260 44.628446 10.914559 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
261 44.662224 10.888894 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
262 44.616335 10.927542 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
263 44.637409 10.949981 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
264 44.628547 10.911876 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
265 44.656381 10.903127 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
266 44.842036 11.057235 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
267 44.637533 10.913619 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
268 44.535858 10.814282 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
269 44.644588 10.887783 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
270 44.892099 10.901418 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
271 44.651885 10.958244 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
272 44.651327 10.928222 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
273 44.651177 10.950521 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
274 44.651441 10.943968 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
275 44.654201 10.951187 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
276 44.654849 10.949426 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
277 44.653286 10.948375 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
278 44.653930 10.912998 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
279 44.664187 10.926576 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
280 44.665059 10.898412 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
281 44.507861 10.945151 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
282 44.603461 10.870396 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
283 44.627832 10.975776 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
284 44.637760 10.919078 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
285 44.642570 10.928215 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
286 44.615566 10.975004 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
287 44.661430 10.936986 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
288 44.638616 10.911739 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
289 44.647725 10.924663 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
290 44.625318 10.894154 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
291 44.640218 10.913038 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
292 44.629911 10.915059 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
293 44.632760 10.917931 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
294 44.631068 10.898911 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
295 44.652105 10.941882 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
296 44.659414 10.936595 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
297 44.669708 10.897511 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
298 44.751810 11.005553 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
299 44.659561 10.943448 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
300 44.571586 10.856023 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
301 44.674959 11.031031 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
302 44.647663 10.927899 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
303 44.686200 10.917084 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
