600 lat long pcc pcn mem st bw sd cost service task
46 44.625980 10.944816 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
47 44.668201 10.936144 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
48 44.633658 10.900076 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
49 44.641038 10.891075 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
50 44.636720 10.901462 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
51 44.601834 10.957643 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
52 44.650462 10.919184 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
53 44.578835 10.829993 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
54 44.632772 10.899272 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
55 44.647080 10.923876 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
56 44.696834 10.889165 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
57 44.660988 10.921575 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
58 44.645148 10.888136 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
59 44.631655 10.971580 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
60 44.538036 10.793516 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
61 44.636345 10.904913 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
62 44.635266 10.928746 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
63 44.639521 10.911066 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
64 44.640801 10.923262 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
65 44.671741 10.866392 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
66 44.660419 10.896387 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
67 44.657931 10.878713 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
68 44.645113 10.907136 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
69 44.602478 10.860014 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
70 44.679437 11.040059 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
71 44.639332 10.962251 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
72 44.633829 10.969333 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
73 44.674822 10.934524 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
74 44.580008 10.911161 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
75 44.640578 10.914095 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
76 44.628713 10.922815 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
77 44.636245 10.926057 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
78 44.636749 10.932037 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
79 44.651712 10.875960 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
80 44.658793 10.904980 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
81 44.649759 10.900387 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
82 44.632273 10.868276 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
83 44.649407 10.921292 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
84 44.625274 10.929279 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
85 44.656379 10.890524 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
86 44.475185 10.991325 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
87 44.608459 10.978220 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
88 44.524855 10.860216 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
89 44.692672 10.967912 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
90 44.658118 10.932318 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
91 44.679634 10.946879 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
92 44.644888 10.922599 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
93 44.645348 10.917547 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
94 44.655713 10.898435 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
95 44.649814 10.918457 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
96 44.639744 10.909265 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
97 44.625470 10.942371 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
98 44.877277 11.071046 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
99 44.643751 10.942125 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
100 44.882503 11.066729 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
101 44.727825 10.919785 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
102 44.660306 10.965302 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
103 44.612507 10.983511 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
104 44.640358 10.907456 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
105 44.649723 10.920020 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
106 44.652880 10.934645 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
107 44.637494 10.935028 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
108 44.634089 10.916551 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
109 44.633457 10.856224 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
110 44.659200 10.933352 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
111 44.656419 10.909598 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
112 44.687662 10.963423 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
113 44.639710 10.948131 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
114 44.623780 10.917712 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
115 44.629260 10.942703 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
116 44.645879 10.930202 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
117 44.638511 10.873769 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
118 44.625556 10.894379 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
119 44.836184 11.292578 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
120 44.695435 10.875618 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
121 44.633370 10.946570 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
122 44.660409 10.962256 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
123 44.659720 10.920255 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
124 44.626128 10.929277 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
125 44.668198 10.938464 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
126 44.650372 10.898436 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
127 44.634077 10.950419 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
128 44.622888 10.891130 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
129 44.672005 10.939487 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
130 44.636236 10.921261 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
131 44.509709 10.950041 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
132 44.641216 10.943818 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
133 44.641960 10.966249 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
134 44.630155 10.960969 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
135 44.678212 10.952872 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
136 44.655040 10.905814 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
137 44.655574 10.900547 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
138 44.654197 10.890697 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
139 44.650509 10.933601 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
140 44.540266 10.793640 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
141 44.628309 10.969620 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
142 44.881357 10.887794 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
143 44.602274 10.969724 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
144 44.638403 10.876708 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
145 44.655428 10.872448 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
146 44.646758 10.928595 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
147 44.635333 10.946670 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
148 44.646341 10.925073 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
149 44.623009 10.948569 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
150 44.647191 10.919890 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
151 44.723040 10.900088 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
152 44.645191 10.923256 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
153 44.645161 10.928992 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
154 44.843135 11.146038 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
155 44.661620 10.892461 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
156 44.639786 10.891890 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
157 44.523177 10.859042 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
158 44.661658 10.888580 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
159 44.661748 10.908158 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
160 44.636547 10.933714 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
161 44.628160 10.892855 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
162 44.657913 10.903107 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
163 44.632230 10.947447 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
164 44.637345 10.917497 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
165 44.637662 10.940099 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
166 44.639564 10.907711 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
167 44.668256 10.930643 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
168 44.645819 10.930726 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
169 44.530257 11.019961 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
170 44.661960 10.889476 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
171 44.629817 10.911359 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
172 44.634838 10.974548 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
173 44.621347 10.931603 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
174 44.595873 10.974174 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
175 44.645864 10.922327 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
176 44.626551 10.943452 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
177 44.622090 10.926164 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
178 44.634954 10.894250 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
179 44.645533 10.972414 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
180 44.656795 10.914978 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
181 44.671481 10.894920 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
182 44.662918 10.925206 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
183 44.640937 10.861207 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
184 44.595794 10.929986 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
185 44.639989 10.926191 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
186 44.646601 10.855335 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
187 44.642101 10.913961 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
188 44.633559 10.959935 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
189 44.887139 11.065114 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
190 44.676294 10.934989 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
191 44.638372 10.920484 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
192 44.598609 10.959842 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
193 44.650799 10.802457 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
194 44.637372 10.797124 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
195 44.572426 10.941783 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
196 44.579704 10.945882 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
197 44.603635 10.863614 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
198 44.660671 10.960148 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
199 44.646504 10.840999 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
200 44.636657 10.910483 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
201 44.611956 10.890166 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
202 44.654678 10.942877 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
203 44.645480 10.924387 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
204 44.659551 10.898291 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
205 44.621395 10.917592 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
206 44.658013 10.947920 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
207 44.642258 10.911866 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
208 44.635945 10.948656 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
209 44.657915 10.914884 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
210 44.624450 10.911829 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
211 44.627781 10.934815 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
212 44.517551 10.859047 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
213 44.651619 10.804524 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
214 44.688732 10.921788 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
215 44.623420 10.916989 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
216 44.662299 10.963512 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
217 44.638479 10.957922 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
218 44.638193 10.949588 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
219 44.659824 10.910984 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
220 44.643665 10.903189 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
221 44.654136 10.918169 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
222 44.614015 10.951830 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
223 44.747142 10.976170 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
224 44.600043 10.971707 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
225 44.647162 10.927196 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
226 44.882211 11.059934 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
227 44.683930 10.869963 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
228 44.629552 10.902643 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
229 44.675603 11.016675 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
230 44.679100 11.030249 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
231 44.638668 10.897724 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
232 44.647028 10.899999 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
233 44.643713 10.893185 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
234 44.656819 10.911915 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
235 44.634377 10.894371 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
236 44.839309 11.305532 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
237 44.622959 10.928795 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
238 44.626159 10.928194 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
239 44.652905 10.932157 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
240 44.664070 10.922878 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
241 44.652963 10.941439 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
242 44.653388 10.940172 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
243 44.636715 10.935783 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
244 44.628203 10.940386 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
245 44.555647 10.793730 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
246 44.622621 10.975875 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
247 44.622406 10.890925 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
248 44.646389 10.918171 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
249 44.657019 10.893371 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
250 44.636704 10.936763 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
251 44.639584 10.954861 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
252 44.631654 10.918496 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
253 44.656001 10.892861 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
254 44.831965 11.292386 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
255 44.600294 10.976759 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
256 44.619935 10.923400 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
257 44.659110 10.970314 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
258 44.649567 10.901025 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
259 44.638905 10.945953 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
260 44.660299 10.894826 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
261 44.657512 10.889531 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
262 44.808582 10.837993 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
263 44.630057 10.914521 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
264 44.629683 10.924988 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
265 44.609587 10.864279 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
266 44.560000 11.026496 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
267 44.637135 10.912478 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
268 44.877803 11.073044 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
269 44.654331 10.881274 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
270 44.636749 10.932037 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
271 44.635689 10.913056 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
272 44.655725 10.924865 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
273 44.670308 11.043170 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
274 44.636439 10.950364 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
275 44.643300 10.920191 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
276 44.691359 10.846343 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
277 44.627167 10.952076 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
278 44.688568 10.916532 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
279 44.656430 10.935697 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
280 44.634501 10.918805 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
281 44.626534 10.941492 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
282 44.562515 10.846061 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
283 44.726204 11.040994 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
284 44.536092 10.785718 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
285 44.632991 10.950615 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
286 44.661768 10.943031 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
287 44.649759 10.900387 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
288 44.645606 10.841911 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
289 44.645684 10.913780 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
290 44.620544 10.884007 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
291 44.849458 11.207727 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
292 44.629604 10.975063 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
293 44.654831 10.929634 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
294 44.593203 10.947346 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
295 44.646258 10.920909 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
296 44.613327 10.938955 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
297 44.648069 10.922534 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
298 44.650462 10.919184 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
299 44.690262 10.969892 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
300 44.636922 10.972156 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
301 44.647465 10.926259 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
302 44.578293 10.842339 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
303 44.884469 11.059152 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
