650 lat long pcc pcn mem st bw sd cost service task
50 44.639347 10.930972 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
51 44.623001 10.924100 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
52 44.610405 10.920063 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
53 44.536086 10.820911 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
54 44.643508 10.886377 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
55 44.642992 10.964084 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
56 44.632606 10.952201 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
57 44.612079 10.911914 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
58 44.626869 10.925723 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
59 44.343638 10.729244 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
60 44.884381 11.060460 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
61 44.655157 10.937415 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
62 44.656471 10.939548 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
63 44.654059 10.906719 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
64 44.633658 10.900076 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
65 44.641038 10.891075 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
66 44.636720 10.901462 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
67 44.601834 10.957643 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
68 44.650462 10.919184 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
69 44.637160 10.934742 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
70 44.619716 10.928593 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
71 44.641515 10.891953 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
72 44.647080 10.923876 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
73 44.609558 10.850379 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
74 44.660988 10.921575 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
75 44.645148 10.888136 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
76 44.631655 10.971580 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
77 44.626914 10.907268 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
78 44.639521 10.911066 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
79 44.630800 10.902486 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
80 44.688568 10.916532 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
81 44.580411 10.983637 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
82 44.671741 10.866392 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
83 44.641915 10.915624 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
84 44.657931 10.878713 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
85 44.645113 10.907136 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
86 44.683176 10.896164 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
87 44.630498 10.947769 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
88 44.649044 10.900630 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
89 44.666557 10.913467 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
90 44.627757 10.918063 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
91 44.699421 10.885404 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
92 44.602478 10.860014 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
93 44.685449 10.966954 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
94 44.639332 10.962251 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
95 44.641242 10.890510 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
96 44.659737 10.895949 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
97 44.649479 10.938563 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
98 44.580008 10.911161 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
99 44.649247 10.926936 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
100 44.628713 10.922815 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
101 44.657407 10.904793 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
102 44.636245 10.926057 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
103 44.644122 10.942273 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
104 44.636749 10.932037 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
105 44.634459 10.925545 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
106 44.634426 10.871266 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
107 44.662602 10.898617 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
108 44.789957 10.875245 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
109 44.658793 10.904980 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
110 44.632273 10.868276 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
111 44.649407 10.921292 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
112 44.625274 10.929279 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
113 44.656379 10.890524 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
114 44.475185 10.991325 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
115 44.608459 10.978220 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
116 44.524855 10.860216 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
117 44.658118 10.932318 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
118 44.679634 10.946879 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
119 44.644888 10.922599 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
120 44.645348 10.917547 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
121 44.633436 10.903916 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
122 44.655713 10.898435 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
123 44.649814 10.918457 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
124 44.639744 10.909265 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
125 44.587664 10.970517 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
126 44.625470 10.942371 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
127 44.652115 10.899743 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
128 44.633974 10.935704 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
129 44.620782 11.040734 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
130 44.642255 10.945016 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
131 44.647343 10.927732 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
132 44.629115 10.941370 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
133 44.877277 11.071046 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
134 44.643751 10.942125 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
135 44.882503 11.066729 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
136 44.660306 10.965302 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
137 44.676031 11.032249 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
138 44.689272 10.916227 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
139 44.629051 10.925539 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
140 44.647264 10.943387 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
141 44.612507 10.983511 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
142 44.652496 10.931752 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
143 44.645163 10.909004 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
144 44.651934 10.928912 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
145 44.638153 10.913149 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
146 44.640358 10.907456 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
147 44.649723 10.920020 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
148 44.652880 10.934645 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
149 44.637494 10.935028 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
150 44.635170 10.914836 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
151 44.632542 10.935307 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
152 44.687662 10.963423 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
153 44.623780 10.917712 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
154 44.629260 10.942703 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
155 44.622270 10.816410 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
156 44.638511 10.873769 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
157 44.625556 10.894379 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
158 44.836184 11.292578 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
159 44.641763 10.939536 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
160 44.695435 10.875618 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
161 44.639702 10.913418 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
162 44.594989 11.037887 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
163 44.659720 10.920255 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
164 44.668198 10.938464 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
165 44.650372 10.898436 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
166 44.632442 10.915098 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
167 44.651835 10.933512 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
168 44.636236 10.921261 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
169 44.509709 10.950041 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
170 44.893451 11.065997 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
171 44.641960 10.966249 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
172 44.630155 10.960969 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
173 44.678212 10.952872 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
174 44.650509 10.933601 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
175 44.628309 10.969620 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
176 44.881357 10.887794 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
177 44.709584 10.902220 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
178 44.632987 10.933990 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
179 44.638403 10.876708 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
180 44.655428 10.872448 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
181 44.612217 10.909517 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
182 44.623009 10.948569 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
183 44.678060 10.893056 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
184 44.675135 10.959429 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
185 44.645191 10.923256 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
186 44.645161 10.928992 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
187 44.643934 10.929792 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
188 44.661620 10.892461 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
189 44.643031 10.934915 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
190 44.662142 10.929289 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
191 44.628160 10.892855 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
192 44.657913 10.903107 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
193 44.632230 10.947447 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
194 44.668256 10.930643 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
195 44.645819 10.930726 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
196 44.530257 11.019961 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
197 44.646381 10.918656 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
198 44.661960 10.889476 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
199 44.621347 10.931603 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
200 44.645864 10.922327 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
201 44.643803 10.890940 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
202 44.664204 10.974826 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
203 44.626551 10.943452 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
204 44.634954 10.894250 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
205 44.641216 10.943818 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
206 44.647839 10.924372 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
207 44.656795 10.914978 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
208 44.671481 10.894920 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
209 44.640937 10.861207 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
210 44.649393 10.924580 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
211 44.595794 10.929986 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
212 44.644858 10.933528 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
213 44.643318 10.940758 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
214 44.641756 10.899191 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
215 44.646601 10.855335 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
216 44.836883 11.299507 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
217 44.642101 10.913961 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
218 44.649250 10.925743 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
219 44.660254 10.883688 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
220 44.638372 10.920484 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
221 44.650799 10.802457 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
222 44.637372 10.797124 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
223 44.657234 10.864061 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
224 44.632161 10.795203 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
225 44.605376 10.997620 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
226 44.641108 10.804805 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
227 44.579704 10.945882 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
228 44.640743 10.908169 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
229 44.660671 10.960148 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
230 44.646504 10.840999 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
231 44.636657 10.910483 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
232 44.640316 10.972176 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
233 44.611956 10.890166 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
234 44.654678 10.942877 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
235 44.659551 10.898291 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
236 44.621395 10.917592 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
237 44.658013 10.947920 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
238 44.635945 10.948656 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
239 44.657915 10.914884 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
240 44.624450 10.911829 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
241 44.600898 10.981489 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
242 44.623420 10.916989 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
243 44.626591 10.919601 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
244 44.580577 10.939358 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
245 44.662299 10.963512 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
246 44.659824 10.910984 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
247 44.656542 10.947323 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
248 44.654136 10.918169 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
249 44.651868 10.919224 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
250 44.628088 10.916608 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
251 44.647459 10.922236 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
252 44.626559 10.927149 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
253 44.606329 10.970405 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
254 44.747142 10.976170 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
255 44.647162 10.927196 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
256 44.624878 10.930252 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
257 44.656419 10.909598 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
258 44.882211 11.059934 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
259 44.616847 10.909007 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
260 44.675603 11.016675 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
261 44.645862 10.943654 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
262 44.646353 10.922097 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
263 44.647028 10.899999 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
264 44.640370 10.942235 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
265 44.656842 10.944167 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
266 44.656819 10.911915 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
267 44.634377 10.894371 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
268 44.627169 10.922451 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
269 44.622959 10.928795 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
270 44.626159 10.928194 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
271 44.652905 10.932157 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
272 44.652963 10.941439 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
273 44.661399 10.965329 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
274 44.653388 10.940172 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
275 44.613206 10.846712 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
276 44.628203 10.940386 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
277 44.555647 10.793730 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
278 44.622621 10.975875 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
279 44.657019 10.893371 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
280 44.659895 10.899966 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
281 44.640218 10.913038 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
282 44.631654 10.918496 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
283 44.658759 10.903604 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
284 44.874220 11.131523 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
285 44.619935 10.923400 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
286 44.649567 10.901025 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
287 44.650847 10.960200 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
288 44.659639 10.875012 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
289 44.638905 10.945953 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
290 44.657512 10.889531 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
291 44.658364 10.903374 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
292 44.808582 10.837993 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
293 44.629683 10.924988 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
294 44.635215 10.970154 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
295 44.609587 10.864279 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
296 44.608845 10.865446 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
297 44.560000 11.026496 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
298 44.658690 10.932794 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
299 44.637135 10.912478 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
300 44.877803 11.073044 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
301 44.654331 10.881274 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
302 44.636749 10.932037 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
303 44.650747 10.897213 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
