900 lat long pcc pcn mem st bw sd cost service task
35 44.287087 10.666050 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
36 44.651896 10.917380 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
37 44.635734 10.947216 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
38 44.571934 10.844666 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
39 44.655313 10.964801 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
40 44.646774 10.921880 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
41 44.600704 10.973442 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
42 44.628446 10.914559 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
43 44.656930 10.898282 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
44 44.678402 10.930480 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
45 44.651569 10.867872 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
46 44.662918 10.925206 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
47 44.748232 11.002663 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
48 44.630666 10.909429 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
49 44.641209 10.921766 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
50 44.656308 10.896589 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
51 44.629226 10.927507 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
52 44.661147 10.927231 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
53 44.643386 10.932400 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
54 44.666572 10.892736 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
55 44.662543 10.890877 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
56 44.643496 10.945125 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
57 44.595485 11.035603 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
58 44.659224 10.892006 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
59 44.625435 10.896339 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
60 44.575189 10.919481 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
61 44.635463 10.907084 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
62 44.624635 10.940973 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
63 44.624822 10.945836 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
64 44.638496 10.856699 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
65 44.634172 10.924156 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
66 44.645899 10.907711 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
67 44.632706 10.948055 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
68 44.554313 10.797328 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
69 44.639347 10.930972 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
70 44.632474 10.934182 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
71 44.623001 10.924100 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
72 44.662103 10.964165 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
73 44.610405 10.920063 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
74 44.536086 10.820911 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
75 44.643508 10.886377 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
76 44.642992 10.964084 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
77 44.632606 10.952201 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
78 44.612079 10.911914 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
79 44.343638 10.729244 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
80 44.651573 10.902624 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
81 44.884381 11.060460 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
82 44.625980 10.944816 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
83 44.655157 10.937415 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
84 44.656471 10.939548 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
85 44.668201 10.936144 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
86 44.654059 10.906719 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
87 44.633658 10.900076 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
88 44.641038 10.891075 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
89 44.601834 10.957643 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
90 44.650462 10.919184 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
91 44.637160 10.934742 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
92 44.578835 10.829993 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
93 44.619716 10.928593 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
94 44.641515 10.891953 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
95 44.632772 10.899272 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
96 44.647080 10.923876 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
97 44.609558 10.850379 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
98 44.696834 10.889165 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
99 44.660988 10.921575 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
100 44.645148 10.888136 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
101 44.631655 10.971580 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
102 44.538036 10.793516 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
103 44.626914 10.907268 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
104 44.636345 10.904913 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
105 44.635266 10.928746 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
106 44.630800 10.902486 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
107 44.640801 10.923262 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
108 44.580411 10.983637 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
109 44.671741 10.866392 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
110 44.660419 10.896387 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
111 44.641915 10.915624 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
112 44.645113 10.907136 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
113 44.630498 10.947769 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
114 44.649044 10.900630 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
115 44.627757 10.918063 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
116 44.699421 10.885404 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
117 44.602478 10.860014 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
118 44.685449 10.966954 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
119 44.679437 11.040059 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
120 44.641242 10.890510 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
121 44.659737 10.895949 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
122 44.604481 10.861827 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
123 44.674822 10.934524 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
124 44.580008 10.911161 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
125 44.640578 10.914095 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
126 44.628713 10.922815 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
127 44.657407 10.904793 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
128 44.636245 10.926057 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
129 44.644122 10.942273 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
130 44.636749 10.932037 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
131 44.651712 10.875960 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
132 44.634459 10.925545 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
133 44.634426 10.871266 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
134 44.662602 10.898617 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
135 44.789957 10.875245 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
136 44.658793 10.904980 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
137 44.649759 10.900387 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
138 44.642029 10.962812 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
139 44.632273 10.868276 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
140 44.649407 10.921292 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
141 44.625274 10.929279 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
142 44.656379 10.890524 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
143 44.475185 10.991325 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
144 44.608459 10.978220 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
145 44.692672 10.967912 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
146 44.658118 10.932318 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
147 44.679634 10.946879 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
148 44.644888 10.922599 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
149 44.645348 10.917547 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
150 44.633436 10.903916 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
151 44.662176 10.929089 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
152 44.655713 10.898435 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
153 44.649814 10.918457 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
154 44.639744 10.909265 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
155 44.587664 10.970517 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
156 44.625470 10.942371 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
157 44.652115 10.899743 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
158 44.672678 10.951920 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
159 44.620782 11.040734 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
160 44.642255 10.945016 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
161 44.647343 10.927732 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
162 44.629115 10.941370 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
163 44.659868 10.931842 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
164 44.882503 11.066729 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
165 44.727825 10.919785 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
166 44.660306 10.965302 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
167 44.676031 11.032249 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
168 44.689272 10.916227 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
169 44.629051 10.925539 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
170 44.647264 10.943387 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
171 44.612507 10.983511 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
172 44.652496 10.931752 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
173 44.645163 10.909004 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
174 44.651934 10.928912 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
175 44.638153 10.913149 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
176 44.640358 10.907456 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
177 44.649723 10.920020 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
178 44.635170 10.914836 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
179 44.634089 10.916551 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
180 44.632542 10.935307 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
181 44.633457 10.856224 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
182 44.644637 10.934088 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
183 44.659200 10.933352 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
184 44.656419 10.909598 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
185 44.687662 10.963423 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
186 44.639710 10.948131 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
187 44.628419 10.912597 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
188 44.623780 10.917712 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
189 44.629260 10.942703 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
190 44.645879 10.930202 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
191 44.622270 10.816410 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
192 44.638511 10.873769 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
193 44.625556 10.894379 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
194 44.836184 11.292578 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
195 44.695435 10.875618 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
196 44.633370 10.946570 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
197 44.639702 10.913418 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
198 44.594989 11.037887 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
199 44.660409 10.962256 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
200 44.659720 10.920255 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
201 44.660123 10.911161 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
202 44.626128 10.929277 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
203 44.636780 10.930377 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
204 44.668198 10.938464 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
205 44.645871 10.915881 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
206 44.650372 10.898436 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
207 44.632442 10.915098 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
208 44.651835 10.933512 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
209 44.634077 10.950419 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
210 44.622888 10.891130 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
211 44.672005 10.939487 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
212 44.636236 10.921261 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
213 44.509709 10.950041 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
214 44.893451 11.065997 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
215 44.641216 10.943818 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
216 44.641960 10.966249 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
217 44.630155 10.960969 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
218 44.678212 10.952872 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
219 44.655574 10.900547 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
220 44.603873 10.904920 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
221 44.654197 10.890697 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
222 44.650509 10.933601 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
223 44.540266 10.793640 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
224 44.628309 10.969620 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
225 44.881357 10.887794 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
226 44.635521 10.902887 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
227 44.635164 10.869587 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
228 44.619566 10.934006 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
229 44.602274 10.969724 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
230 44.632987 10.933990 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
231 44.638403 10.876708 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
232 44.655428 10.872448 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
233 44.646758 10.928595 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
234 44.659276 10.892642 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
235 44.612217 10.909517 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
236 44.635333 10.946670 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
237 44.623009 10.948569 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
238 44.678060 10.893056 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
239 44.647191 10.919890 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
240 44.675135 10.959429 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
241 44.723040 10.900088 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
242 44.645191 10.923256 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
243 44.645161 10.928992 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
244 44.843135 11.146038 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
245 44.643934 10.929792 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
246 44.661620 10.892461 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
247 44.639786 10.891890 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
248 44.523177 10.859042 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
249 44.643031 10.934915 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
250 44.661658 10.888580 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
251 44.634604 10.954887 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
252 44.661748 10.908158 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
253 44.636547 10.933714 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
254 44.662142 10.929289 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
255 44.628160 10.892855 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
256 44.657913 10.903107 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
257 44.643877 10.926382 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
258 44.632230 10.947447 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
259 44.637345 10.917497 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
260 44.637662 10.940099 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
261 44.668256 10.930643 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
262 44.645819 10.930726 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
263 44.530257 11.019961 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
264 44.646381 10.918656 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
265 44.661960 10.889476 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
266 44.634838 10.974548 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
267 44.621347 10.931603 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
268 44.595873 10.974174 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
269 44.654282 10.920075 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
270 44.645864 10.922327 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
271 44.643803 10.890940 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
272 44.664204 10.974826 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
273 44.622090 10.926164 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
274 44.634954 10.894250 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
275 44.641216 10.943818 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
276 44.647839 10.924372 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
277 44.645533 10.972414 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
278 44.661757 10.893162 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
279 44.656795 10.914978 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
280 44.671481 10.894920 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
281 44.662918 10.925206 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
282 44.646286 10.850892 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
283 44.640937 10.861207 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
284 44.369246 10.661461 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
285 44.642490 10.932997 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
286 44.649393 10.924580 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
287 44.595794 10.929986 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
288 44.644858 10.933528 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
289 44.643318 10.940758 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
290 44.641756 10.899191 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
291 44.646601 10.855335 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
292 44.836883 11.299507 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
293 44.658186 10.902136 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
294 44.642101 10.913961 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
295 44.649250 10.925743 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
296 44.660254 10.883688 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
297 44.676294 10.934989 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
298 44.598609 10.959842 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
299 44.650799 10.802457 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
300 44.637372 10.797124 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
301 44.572426 10.941783 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
302 44.657234 10.864061 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
303 44.632161 10.795203 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
