450 lat long pcc pcn mem st bw sd cost service task
76 44.672678 10.951920 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
77 44.647343 10.927732 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
78 44.643751 10.942125 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
79 44.727825 10.919785 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
80 44.660306 10.965302 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
81 44.689272 10.916227 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
82 44.612507 10.983511 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
83 44.645163 10.909004 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
84 44.651934 10.928912 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
85 44.652880 10.934645 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
86 44.632542 10.935307 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
87 44.639710 10.948131 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
88 44.633370 10.946570 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
89 44.660409 10.962256 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
90 44.659720 10.920255 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
91 44.660123 10.911161 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
92 44.626128 10.929277 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
93 44.636780 10.930377 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
94 44.668198 10.938464 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
95 44.645871 10.915881 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
96 44.634077 10.950419 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
97 44.622888 10.891130 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
98 44.636236 10.921261 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
99 44.893451 11.065997 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
100 44.654197 10.890697 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
101 44.650509 10.933601 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
102 44.540266 10.793640 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
103 44.310038 10.792578 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
104 44.709584 10.902220 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
105 44.602274 10.969724 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
106 44.632987 10.933990 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
107 44.638403 10.876708 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
108 44.655428 10.872448 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
109 44.646758 10.928595 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
110 44.659276 10.892642 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
111 44.612217 10.909517 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
112 44.647191 10.919890 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
113 44.675135 10.959429 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
114 44.645191 10.923256 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
115 44.843135 11.146038 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
116 44.639786 10.891890 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
117 44.523177 10.859042 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
118 44.643031 10.934915 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
119 44.661658 10.888580 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
120 44.634604 10.954887 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
121 44.643877 10.926382 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
122 44.632230 10.947447 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
123 44.637345 10.917497 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
124 44.639564 10.907711 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
125 44.530257 11.019961 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
126 44.646381 10.918656 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
127 44.629817 10.911359 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
128 44.595873 10.974174 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
129 44.645864 10.922327 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
130 44.643803 10.890940 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
131 44.626551 10.943452 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
132 44.622090 10.926164 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
133 44.634954 10.894250 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
134 44.661757 10.893162 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
135 44.671481 10.894920 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
136 44.662918 10.925206 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
137 44.646286 10.850892 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
138 44.642490 10.932997 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
139 44.644858 10.933528 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
140 44.643318 10.940758 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
141 44.641756 10.899191 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
142 44.658186 10.902136 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
143 44.642101 10.913961 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
144 44.633559 10.959935 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
145 44.887139 11.065114 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
146 44.660254 10.883688 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
147 44.598609 10.959842 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
148 44.650799 10.802457 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
149 44.572426 10.941783 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
150 44.632161 10.795203 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
151 44.605376 10.997620 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
152 44.660671 10.960148 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
153 44.654678 10.942877 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
154 44.645480 10.924387 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
155 44.658013 10.947920 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
156 44.642258 10.911866 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
157 44.657915 10.914884 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
158 44.624450 10.911829 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
159 44.636898 10.955762 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
160 44.627781 10.934815 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
161 44.600898 10.981489 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
162 44.517551 10.859047 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
163 44.624900 10.898891 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
164 44.623420 10.916989 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
165 44.662299 10.963512 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
166 44.656542 10.947323 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
167 44.619807 10.930975 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
168 44.643665 10.903189 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
169 44.647459 10.922236 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
170 44.626559 10.927149 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
171 44.614015 10.951830 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
172 44.747142 10.976170 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
173 44.647162 10.927196 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
174 44.624878 10.930252 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
175 44.656419 10.909598 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
176 44.628273 10.918385 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
177 44.634261 10.870183 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
178 44.675603 11.016675 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
179 44.679100 11.030249 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
180 44.641509 10.901891 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
181 44.646353 10.922097 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
182 44.656842 10.944167 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
183 44.630360 10.921717 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
184 44.634377 10.894371 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
185 44.652963 10.941439 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
186 44.661399 10.965329 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
187 44.555647 10.793730 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
188 44.636704 10.936763 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
189 44.659895 10.899966 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
190 44.639584 10.954861 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
191 44.631654 10.918496 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
192 44.658759 10.903604 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
193 44.831965 11.292386 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
194 44.600294 10.976759 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
195 44.650847 10.960200 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
196 44.662057 10.942532 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
197 44.660299 10.894826 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
198 44.808582 10.837993 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
199 44.651192 10.963191 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
200 44.609587 10.864279 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
201 44.608845 10.865446 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
202 44.637135 10.912478 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
203 44.636749 10.932037 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
204 44.655725 10.924865 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
205 44.659895 10.899966 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
206 44.636439 10.950364 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
207 44.691359 10.846343 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
208 44.594598 10.958338 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
209 44.536092 10.785718 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
210 44.645877 10.928974 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
211 44.632991 10.950615 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
212 44.633702 10.918978 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
213 44.661768 10.943031 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
214 44.649759 10.900387 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
215 44.654831 10.929634 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
216 44.593203 10.947346 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
217 44.648069 10.922534 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
218 44.643061 10.886084 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
219 44.231260 10.653671 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
220 44.623070 10.913917 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
221 44.690262 10.969892 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
222 44.661734 10.894775 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
223 44.578293 10.842339 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
224 44.641623 10.913198 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
225 44.630149 10.923425 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
226 44.574655 10.851296 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
227 44.649967 10.907460 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
228 44.637525 10.928231 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
229 44.588975 10.953107 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
230 44.658389 10.930665 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
231 44.652534 10.931085 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
232 44.857534 11.205391 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
233 44.669187 10.901785 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
234 44.634406 10.975937 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
235 44.580871 10.919996 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
236 44.637602 10.909784 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
237 44.647885 10.927507 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
238 44.647346 10.929423 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
239 44.621012 10.917444 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
240 44.642964 10.898701 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
241 44.611158 10.892885 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
242 44.644965 10.924770 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
243 44.675251 11.032612 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
244 44.704257 10.946627 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
245 44.634073 10.933342 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
246 44.632720 10.904139 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
247 44.632796 10.961863 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
248 44.631749 10.916527 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
249 44.617164 10.871696 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
250 44.788902 11.135891 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
251 44.643308 10.929525 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
252 44.654628 10.929789 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
253 44.655270 10.962604 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
254 44.603614 10.968888 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
255 44.650909 10.902984 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
256 44.647224 10.937482 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
257 44.666988 10.913848 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
258 44.629040 10.975422 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
259 44.627402 10.891416 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
260 44.850090 11.065451 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
261 44.670502 10.934840 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
262 44.662205 10.929626 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
263 44.645877 10.928974 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
264 44.653078 10.913648 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
265 44.591613 10.957505 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
266 44.636657 10.910483 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
267 44.649934 10.932892 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
268 44.640750 10.819774 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
269 44.630928 10.901713 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
270 44.659224 10.892006 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
271 44.885152 11.052974 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
272 44.635985 10.956004 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
273 44.638667 10.931792 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
274 44.730828 10.925050 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
275 44.595792 10.973233 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
276 44.586460 10.971802 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
277 44.599069 10.980159 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
278 44.601714 10.971095 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
279 44.635966 10.934109 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
280 44.527046 10.874341 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
281 44.537016 10.791756 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
282 44.629612 10.951159 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
283 44.657566 10.902329 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
284 44.631288 10.903670 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
285 44.630385 10.922742 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
286 44.668651 10.933893 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
287 44.643863 10.925188 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
288 44.645791 10.920157 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
289 44.640826 10.908093 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
290 44.617017 10.932033 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
291 44.638480 10.899030 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
292 44.639138 10.915636 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
293 44.638472 10.918212 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
294 44.607556 10.860359 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
295 44.677450 11.040029 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
296 44.659502 10.901343 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
297 44.654604 10.959821 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
298 44.621478 10.909658 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
299 44.633327 10.936376 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
300 44.638736 10.965669 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
301 44.645031 10.901825 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
302 44.648266 10.909767 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
303 44.625685 10.944142 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
