700 lat long pcc pcn mem st bw sd cost service task
116 44.662176 10.929089 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
117 44.655713 10.898435 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
118 44.639744 10.909265 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
119 44.587664 10.970517 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
120 44.652115 10.899743 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
121 44.672678 10.951920 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
122 44.633974 10.935704 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
123 44.620782 11.040734 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
124 44.642255 10.945016 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
125 44.647343 10.927732 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
126 44.629115 10.941370 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
127 44.643751 10.942125 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
128 44.659868 10.931842 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
129 44.882503 11.066729 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
130 44.727825 10.919785 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
131 44.660306 10.965302 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
132 44.689272 10.916227 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
133 44.629051 10.925539 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
134 44.646018 10.923316 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
135 44.612507 10.983511 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
136 44.645163 10.909004 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
137 44.651934 10.928912 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
138 44.640358 10.907456 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
139 44.649723 10.920020 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
140 44.652880 10.934645 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
141 44.635170 10.914836 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
142 44.634089 10.916551 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
143 44.632542 10.935307 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
144 44.644637 10.934088 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
145 44.687662 10.963423 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
146 44.639710 10.948131 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
147 44.623780 10.917712 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
148 44.629260 10.942703 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
149 44.645879 10.930202 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
150 44.622270 10.816410 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
151 44.638511 10.873769 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
152 44.625556 10.894379 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
153 44.836184 11.292578 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
154 44.641763 10.939536 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
155 44.695435 10.875618 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
156 44.633370 10.946570 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
157 44.639702 10.913418 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
158 44.594989 11.037887 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
159 44.660409 10.962256 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
160 44.626128 10.929277 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
161 44.650372 10.898436 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
162 44.632442 10.915098 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
163 44.651835 10.933512 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
164 44.634077 10.950419 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
165 44.622888 10.891130 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
166 44.672005 10.939487 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
167 44.636236 10.921261 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
168 44.509709 10.950041 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
169 44.893451 11.065997 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
170 44.641960 10.966249 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
171 44.655040 10.905814 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
172 44.603873 10.904920 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
173 44.654197 10.890697 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
174 44.650509 10.933601 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
175 44.628309 10.969620 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
176 44.635521 10.902887 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
177 44.310038 10.792578 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
178 44.709584 10.902220 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
179 44.602274 10.969724 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
180 44.638403 10.876708 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
181 44.655428 10.872448 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
182 44.646758 10.928595 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
183 44.659276 10.892642 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
184 44.612217 10.909517 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
185 44.635333 10.946670 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
186 44.646341 10.925073 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
187 44.623009 10.948569 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
188 44.678060 10.893056 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
189 44.647191 10.919890 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
190 44.675135 10.959429 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
191 44.723040 10.900088 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
192 44.645161 10.928992 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
193 44.843135 11.146038 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
194 44.643934 10.929792 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
195 44.639786 10.891890 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
196 44.643031 10.934915 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
197 44.661658 10.888580 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
198 44.661748 10.908158 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
199 44.662142 10.929289 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
200 44.628160 10.892855 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
201 44.657913 10.903107 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
202 44.643877 10.926382 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
203 44.632230 10.947447 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
204 44.637345 10.917497 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
205 44.637662 10.940099 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
206 44.668256 10.930643 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
207 44.530257 11.019961 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
208 44.646381 10.918656 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
209 44.661960 10.889476 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
210 44.629817 10.911359 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
211 44.634838 10.974548 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
212 44.621347 10.931603 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
213 44.645864 10.922327 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
214 44.643803 10.890940 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
215 44.664204 10.974826 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
216 44.706670 11.104341 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
217 44.647839 10.924372 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
218 44.645533 10.972414 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
219 44.661757 10.893162 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
220 44.656795 10.914978 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
221 44.662918 10.925206 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
222 44.646286 10.850892 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
223 44.640937 10.861207 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
224 44.649393 10.924580 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
225 44.595794 10.929986 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
226 44.639989 10.926191 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
227 44.643318 10.940758 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
228 44.641756 10.899191 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
229 44.646601 10.855335 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
230 44.836883 11.299507 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
231 44.658186 10.902136 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
232 44.642101 10.913961 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
233 44.649250 10.925743 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
234 44.633559 10.959935 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
235 44.660254 10.883688 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
236 44.676294 10.934989 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
237 44.638372 10.920484 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
238 44.598609 10.959842 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
239 44.637372 10.797124 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
240 44.572426 10.941783 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
241 44.657234 10.864061 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
242 44.632161 10.795203 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
243 44.605376 10.997620 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
244 44.641108 10.804805 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
245 44.579704 10.945882 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
246 44.640743 10.908169 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
247 44.603635 10.863614 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
248 44.653991 10.914715 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
249 44.646504 10.840999 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
250 44.636657 10.910483 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
251 44.611956 10.890166 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
252 44.654678 10.942877 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
253 44.645480 10.924387 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
254 44.659551 10.898291 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
255 44.621395 10.917592 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
256 44.658013 10.947920 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
257 44.642258 10.911866 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
258 44.657915 10.914884 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
259 44.624450 10.911829 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
260 44.636898 10.955762 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
261 44.517551 10.859047 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
262 44.651619 10.804524 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
263 44.580577 10.939358 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
264 44.638479 10.957922 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
265 44.630928 10.901713 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
266 44.638193 10.949588 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
267 44.659824 10.910984 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
268 44.656542 10.947323 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
269 44.619807 10.930975 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
270 44.654136 10.918169 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
271 44.628088 10.916608 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
272 44.647459 10.922236 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
273 44.626559 10.927149 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
274 44.636656 10.874929 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
275 44.614015 10.951830 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
276 44.747142 10.976170 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
277 44.600043 10.971707 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
278 44.624878 10.930252 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
279 44.656419 10.909598 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
280 44.882211 11.059934 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
281 44.683930 10.869963 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
282 44.629552 10.902643 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
283 44.616847 10.909007 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
284 44.675603 11.016675 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
285 44.651670 10.894234 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
286 44.641509 10.901891 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
287 44.638668 10.897724 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
288 44.647028 10.899999 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
289 44.640370 10.942235 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
290 44.656842 10.944167 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
291 44.630360 10.921717 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
292 44.656819 10.911915 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
293 44.634377 10.894371 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
294 44.627169 10.922451 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
295 44.839309 11.305532 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
296 44.622959 10.928795 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
297 44.626159 10.928194 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
298 44.645292 10.941505 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
299 44.652905 10.932157 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
300 44.653388 10.940172 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
301 44.628203 10.940386 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
302 44.633486 10.917572 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
303 44.657019 10.893371 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
